"","geocode","reference_month","forecast_months_ahead","temp_med","umid_med","precip_tot"
"1078",3550308,2024-12-01,4,22.3230957907525,83.8452129710841,6.84e-05
"1079",3550308,2024-12-01,5,20.7727112080396,80.7463403985704,3.27e-05
"1080",3550308,2024-12-01,6,19.0423085754882,78.5473424940123,2.63e-05
"1081",3550308,2025-01-01,1,22.7975761521404,81.7119570721517,7.67e-05
"1082",3550308,2025-01-01,2,23.4704418184762,83.2736474921622,8.87e-05
"1083",3550308,2025-01-01,3,22.1040333187268,82.9469082405058,6.16e-05
"1084",3550308,2025-01-01,4,20.6320006092222,81.2674022539757,3.82e-05
"1085",3550308,2025-01-01,5,18.9548324795264,79.3517084295276,2.78e-05
"1086",3550308,2025-01-01,6,17.5997024136829,78.2945072372479,2.19e-05
"1087",3550308,2025-02-01,1,24.3701118982336,81.9183637590752,8.04e-05
"1088",3550308,2025-02-01,2,22.6012469214584,83.4689953876163,7.42e-05
"1089",3550308,2025-02-01,3,21.1068242796076,81.2847803795988,3.71e-05
"1090",3550308,2025-02-01,4,19.4859588531742,78.5642963794439,2.47e-05
"1091",3550308,2025-02-01,5,17.6987245215711,77.3122466705256,2.21e-05
"1092",3550308,2025-02-01,6,17.7880777954942,75.4165305889536,1.59e-05
"1093",3550308,2025-03-01,1,23.5789604111017,78.8038346580248,3.9e-05
"1094",3550308,2025-03-01,2,21.3443103964293,80.6122171222016,4.02e-05
"1095",3550308,2025-03-01,3,19.1299610773582,78.7286318490967,3.21e-05
"1096",3550308,2025-03-01,4,17.7115954139824,77.3960362271847,2.4e-05
"1097",3550308,2025-03-01,5,17.543531939115,75.5981944961919,1.82e-05
"1098",3550308,2025-03-01,6,18.5228909924159,73.3519707968863,2.3e-05
"1099",3550308,2025-04-01,1,20.5588509697131,80.5440779282261,5.16e-05
"1100",3550308,2025-04-01,2,19.6365632560544,77.7803516657436,2.57e-05
"1101",3550308,2025-04-01,3,18.1462379526813,76.9792976675112,2.87e-05
"1102",3550308,2025-04-01,4,17.881637042011,75.1542466645066,1.54e-05
"1103",3550308,2025-04-01,5,18.440056071648,73.2918744751236,2.39e-05
"1104",3550308,2025-04-01,6,19.6381305901155,74.9719725610748,4.27e-05
